market,long profit,short profit,long wins,short wins,long losses,short losses,long uptrend size,long downtrend size,short uptrend size,short downtrend size,risk ratio tp,risk ratio sl,timeframe,long winrate,short winrate,method,date start,date end
BTCUSDT,9.992119749713464,14.57119768417596,1,1,2,3,100.0,0.0,0.0,100.0,3.5,1.0,1d,33.33333333333333,25.0,50,5 May 2013,17 June 2021
BTCUSDT,-78.95264584263329,41.29945793697672,109,114,316,280,86.23853211009175,13.761467889908257,23.684210526315788,76.31578947368422,3.5,1.5,15m,25.647058823529413,28.934010152284262,50,5 May 2013,17 June 2021
BTCUSDT,22.33679401171819,14.116646577124266,30,30,60,76,86.66666666666667,13.333333333333334,16.666666666666664,83.33333333333334,3.5,1.5,1h,33.33333333333333,28.30188679245283,50,5 May 2013,17 June 2021
BTCUSDT,36.0132560528306,-18.826847859212798,10,8,18,23,80.0,20.0,12.5,87.5,3.5,1.5,4h,35.714285714285715,25.806451612903224,50,5 May 2013,17 June 2021
BTCUSDT,12.044061798674248,-76.59887233288671,1,2,1,1,100.0,0.0,0.0,100.0,3.5,1.5,1d,50.0,66.66666666666666,50,5 May 2013,17 June 2021
BTCUSDT,-41.457287439626676,3.624946448307415,104,103,196,167,86.53846153846155,13.461538461538462,22.330097087378643,77.66990291262135,3.5,2.0,15m,34.66666666666667,38.148148148148145,50,5 May 2013,17 June 2021
BTCUSDT,19.18340571047765,0.8488788666532088,32,35,51,67,84.375,15.625,14.285714285714285,85.71428571428571,3.5,2.0,1h,38.55421686746988,34.31372549019608,50,5 May 2013,17 June 2021
BTCUSDT,45.90749492887971,-3.0066439530036213,12,8,14,20,83.33333333333334,16.666666666666664,12.5,87.5,3.5,2.0,4h,46.15384615384615,28.57142857142857,50,5 May 2013,17 June 2021
BTCUSDT,9.540327279551438,-74.93009187955806,1,2,1,1,100.0,0.0,0.0,100.0,3.5,2.0,1d,50.0,66.66666666666666,50,5 May 2013,17 June 2021
BTCUSDT,-89.12027402797854,24.41238777474331,150,146,244,207,88.66666666666667,11.333333333333332,27.397260273972602,72.6027397260274,3.5,2.5,15m,38.07106598984771,41.359773371104815,50,5 May 2013,17 June 2021
BTCUSDT,14.746973911403071,3.4201458527333592,35,38,47,59,80.0,20.0,18.421052631578945,81.57894736842105,3.5,2.5,1h,42.68292682926829,39.175257731958766,50,5 May 2013,17 June 2021
BTCUSDT,24.854068867308264,-14.302834951168073,11,10,14,18,90.9090909090909,9.090909090909092,30.0,70.0,3.5,2.5,4h,44.0,35.714285714285715,50,5 May 2013,17 June 2021
BTCUSDT,6.915996636058173,-73.3194008806204,1,2,1,1,100.0,0.0,0.0,100.0,3.5,2.5,1d,50.0,66.66666666666666,50,5 May 2013,17 June 2021
BTCUSDT,-102.33129068992407,33.064049880892796,158,155,223,186,88.60759493670885,11.39240506329114,27.741935483870968,72.25806451612902,3.5,3.0,15m,41.46981627296588,45.45454545454545,50,5 May 2013,17 June 2021
BTCUSDT,17.94667594144666,11.499534903383033,37,39,40,55,81.08108108108108,18.91891891891892,15.384615384615385,84.61538461538461,3.5,3.0,1h,48.05194805194805,41.48936170212766,50,5 May 2013,17 June 2021
BTCUSDT,26.08411588259067,-8.321122830651966,12,11,13,17,91.66666666666666,8.333333333333332,27.27272727272727,72.72727272727273,3.5,3.0,4h,48.0,39.285714285714285,50,5 May 2013,17 June 2021
BTCUSDT,4.162141812071781,-71.7638181239176,1,2,1,1,100.0,0.0,0.0,100.0,3.5,3.0,1d,50.0,66.66666666666666,50,5 May 2013,17 June 2021
BTCUSDT,-41.286146922815455,49.79348531200753,79,72,359,336,86.07594936708861,13.924050632911392,26.38888888888889,73.61111111111111,4.0,1.0,15m,18.036529680365295,17.647058823529413,50,5 May 2013,17 June 2021
BTCUSDT,-28.951912204348318,10.547736987273794,15,21,78,86,80.0,20.0,23.809523809523807,76.19047619047619,4.0,1.0,1h,16.129032258064516,19.626168224299064,50,5 May 2013,17 June 2021
BTCUSDT,32.807910005879044,-12.501642832999543,8,5,20,26,87.5,12.5,20.0,80.0,4.0,1.0,4h,28.57142857142857,16.129032258064516,50,5 May 2013,17 June 2021
BTCUSDT,-14.629909110172697,12.352554842019387,0,1,3,3,0,0,0,0,4.0,1.0,1d,0,0,50,5 May 2013,17 June 2021
BTCUSDT,-65.30807950362001,57.13287585082866,101,99,319,292,87.12871287128714,12.871287128712872,25.252525252525253,74.74747474747475,4.0,1.5,15m,24.047619047619047,25.31969309462916,50,5 May 2013,17 June 2021
BTCUSDT,10.746649627037892,41.744204234859865,25,24,65,79,88.0,12.0,20.833333333333336,79.16666666666666,4.0,1.5,1h,27.77777777777778,23.300970873786408,50,5 May 2013,17 June 2021
BTCUSDT,48.704668827140495,-15.847577379980047,10,7,18,24,80.0,20.0,14.285714285714285,85.71428571428571,4.0,1.5,4h,35.714285714285715,22.58064516129032,50,5 May 2013,17 June 2021
BTCUSDT,-8.821850569082734,22.147971619759822,0,0,1,1,0,0,0,0,4.0,1.5,1d,0,0,50,5 May 2013,17 June 2021
BTCUSDT,-53.46386323035295,50.71884078787622,128,117,272,242,86.71875,13.28125,27.350427350427353,72.64957264957265,4.0,2.0,15m,32.0,32.590529247910865,50,5 May 2013,17 June 2021
BTCUSDT,6.6124794442488355,19.448944821948377,27,30,56,69,85.18518518518519,14.814814814814813,16.666666666666664,83.33333333333334,4.0,2.0,1h,32.53012048192771,30.303030303030305,50,5 May 2013,17 June 2021
BTCUSDT,60.8507822712772,1.4055562596003988,12,7,14,21,83.33333333333334,16.666666666666664,14.285714285714285,85.71428571428571,4.0,2.0,4h,46.15384615384615,25.0,50,5 May 2013,17 June 2021
BTCUSDT,-12.120310697961278,27.492779744893273,0,0,1,1,0,0,0,0,4.0,2.0,1d,0,0,50,5 May 2013,17 June 2021
BTCUSDT,-74.02677227000032,36.7212014697368,138,130,247,216,89.13043478260869,10.869565217391305,28.46153846153846,71.53846153846153,4.0,2.5,15m,35.84415584415584,37.57225433526011,50,5 May 2013,17 June 2021
BTCUSDT,3.8868774266055857,21.908824712260483,30,33,52,61,83.33333333333334,16.666666666666664,21.21212121212121,78.78787878787878,4.0,2.5,1h,36.58536585365854,35.1063829787234,50,5 May 2013,17 June 2021
BTCUSDT,39.021339249503974,-11.413095767528672,11,9,14,19,90.9090909090909,9.090909090909092,33.33333333333333,66.66666666666666,4.0,2.5,4h,44.0,32.142857142857146,50,5 May 2013,17 June 2021
BTCUSDT,-15.625762613848254,32.14753798164389,0,0,1,1,0,0,0,0,4.0,2.5,1d,0,0,50,5 May 2013,17 June 2021
BTCUSDT,-84.48944710059082,54.07076252972858,146,137,226,196,89.04109589041096,10.95890410958904,27.73722627737226,72.26277372262774,4.0,3.0,15m,39.247311827956985,41.14114114114114,50,5 May 2013,17 June 2021
BTCUSDT,13.732047388027365,30.41194067775592,33,34,44,57,84.84848484848484,15.151515151515152,17.647058823529413,82.35294117647058,4.0,3.0,1h,42.857142857142854,37.362637362637365,50,5 May 2013,17 June 2021
BTCUSDT,41.53026914544908,-5.144245049910696,12,10,13,18,91.66666666666666,8.333333333333332,30.0,70.0,4.0,3.0,4h,48.0,35.714285714285715,50,5 May 2013,17 June 2021
BTCUSDT,-19.358321847027803,36.23777782873637,0,0,1,1,0,0,0,0,4.0,3.0,1d,0,0,50,5 May 2013,17 June 2021
BTCUSDT,-26.60318137396626,43.08771753082391,75,66,360,339,85.33333333333334,14.666666666666666,25.757575757575758,74.24242424242425,4.5,1.0,15m,17.24137931034483,16.296296296296298,50,5 May 2013,17 June 2021
BTCUSDT,-31.76659425412727,13.302241366336158,14,19,78,88,78.57142857142857,21.428571428571427,26.31578947368421,73.68421052631578,4.5,1.0,1h,15.217391304347828,17.75700934579439,50,5 May 2013,17 June 2021
BTCUSDT,44.15314916258188,-22.1398602314749,8,5,19,26,87.5,12.5,20.0,80.0,4.5,1.0,4h,29.629629629629626,16.129032258064516,50,5 May 2013,17 June 2021
BTCUSDT,-14.629909110172697,10.133911999862821,0,1,3,3,0,0,0,0,4.5,1.0,1d,0,0,50,5 May 2013,17 June 2021
BTCUSDT,-39.8752508062763,44.152913176376295,98,92,318,292,86.73469387755102,13.26530612244898,23.91304347826087,76.08695652173914,4.5,1.5,15m,23.557692307692307,23.958333333333336,50,5 May 2013,17 June 2021
BTCUSDT,14.942777421314752,44.48403013674046,24,22,65,81,87.5,12.5,22.727272727272727,77.27272727272727,4.5,1.5,1h,26.96629213483146,21.35922330097087,50,5 May 2013,17 June 2021
BTCUSDT,64.44999016401023,-28.63128374882365,10,7,17,24,80.0,20.0,14.285714285714285,85.71428571428571,4.5,1.5,4h,37.03703703703704,22.58064516129032,50,5 May 2013,17 June 2021
BTCUSDT,-8.821850569082734,22.147971619759822,0,0,1,1,0,0,0,0,4.5,1.5,1d,0,0,50,5 May 2013,17 June 2021
BTCUSDT,-20.568982181253713,38.915153700204385,123,108,270,241,86.1788617886179,13.821138211382115,26.851851851851855,73.14814814814815,4.5,2.0,15m,31.297709923664126,30.945558739255013,50,5 May 2013,17 June 2021
BTCUSDT,-1.3889268543335724,21.52347258619268,25,27,57,72,84.0,16.0,18.51851851851852,81.48148148148148,4.5,2.0,1h,30.48780487804878,27.27272727272727,50,5 May 2013,17 June 2021
BTCUSDT,79.9079943841097,-11.378150109243212,12,7,13,21,83.33333333333334,16.666666666666664,14.285714285714285,85.71428571428571,4.5,2.0,4h,48.0,25.0,50,5 May 2013,17 June 2021
BTCUSDT,-12.120310697961278,27.492779744893273,0,0,1,1,0,0,0,0,4.5,2.0,1d,0,0,50,5 May 2013,17 June 2021
BTCUSDT,-42.412118504513444,18.482075358948055,132,121,247,215,88.63636363636364,11.363636363636363,28.09917355371901,71.900826446281,4.5,2.5,15m,34.82849604221636,36.01190476190476,50,5 May 2013,17 June 2021
BTCUSDT,-3.522134640310176,23.41951818145366,28,30,53,64,82.14285714285714,17.857142857142858,23.333333333333332,76.66666666666667,4.5,2.5,1h,34.5679012345679,31.914893617021278,50,5 May 2013,17 June 2021
BTCUSDT,58.384670726385295,-15.006479505562362,11,8,13,20,90.9090909090909,9.090909090909092,25.0,75.0,4.5,2.5,4h,45.83333333333333,28.57142857142857,50,5 May 2013,17 June 2021
BTCUSDT,-15.625762613848254,32.14753798164389,0,0,1,1,0,0,0,0,4.5,2.5,1d,0,0,50,5 May 2013,17 June 2021
BTCUSDT,-51.97683644302638,34.57669073739121,140,128,225,196,88.57142857142857,11.428571428571429,27.34375,72.65625,4.5,3.0,15m,38.35616438356164,39.50617283950617,50,5 May 2013,17 June 2021
BTCUSDT,6.903354212068345,31.931585695448344,31,31,45,60,83.87096774193549,16.129032258064516,19.35483870967742,80.64516129032258,4.5,3.0,1h,40.78947368421053,34.065934065934066,50,5 May 2013,17 June 2021
BTCUSDT,63.27743963857097,-9.001666277491566,12,9,12,19,91.66666666666666,8.333333333333332,22.22222222222222,77.77777777777779,4.5,3.0,4h,50.0,32.142857142857146,50,5 May 2013,17 June 2021
BTCUSDT,-19.358321847027803,36.23777782873637,0,0,1,1,0,0,0,0,4.5,3.0,1d,0,0,50,5 May 2013,17 June 2021
BTCUSDT,-41.460891307027026,57.68070417034814,67,57,363,340,86.56716417910447,13.432835820895523,26.31578947368421,73.68421052631578,5.0,1.0,15m,15.58139534883721,14.357682619647354,50,5 May 2013,17 June 2021
BTCUSDT,-32.457167091270996,11.68574630795979,12,18,80,89,75.0,25.0,27.77777777777778,72.22222222222221,5.0,1.0,1h,13.043478260869565,16.822429906542055,50,5 May 2013,17 June 2021
BTCUSDT,55.68080421081799,-31.778077629950207,8,5,18,26,87.5,12.5,20.0,80.0,5.0,1.0,4h,30.76923076923077,16.129032258064516,50,5 May 2013,17 June 2021
BTCUSDT,-14.629909110172697,30.69169886586477,0,0,3,3,0,0,0,0,5.0,1.0,1d,0,0,50,5 May 2013,17 June 2021
BTCUSDT,-59.18782088691695,40.6947328022424,88,84,323,293,88.63636363636364,11.363636363636363,22.61904761904762,77.38095238095238,5.0,1.5,15m,21.41119221411192,22.281167108753316,50,5 May 2013,17 June 2021
BTCUSDT,10.255287926919145,41.00322244088338,19,21,70,81,84.21052631578947,15.789473684210526,23.809523809523807,76.19047619047619,5.0,1.5,1h,21.34831460674157,20.588235294117645,50,5 May 2013,17 June 2021
BTCUSDT,80.47481567809179,-41.414990117667244,10,7,16,24,80.0,20.0,14.285714285714285,85.71428571428571,5.0,1.5,4h,38.46153846153847,22.58064516129032,50,5 May 2013,17 June 2021
BTCUSDT,-8.821850569082734,22.147971619759822,0,0,1,1,0,0,0,0,5.0,1.5,1d,0,0,50,5 May 2013,17 June 2021
BTCUSDT,-29.034734420589224,43.84796175909059,114,98,275,246,88.59649122807018,11.403508771929824,25.510204081632654,74.48979591836735,5.0,2.0,15m,29.30591259640103,28.488372093023255,50,5 May 2013,17 June 2021
BTCUSDT,-3.9739058167477133,15.838239331174462,21,25,61,73,80.95238095238095,19.047619047619047,20.0,80.0,5.0,2.0,1h,25.609756097560975,25.510204081632654,50,5 May 2013,17 June 2021
BTCUSDT,84.0997385672218,-24.161856478086815,11,7,13,21,81.81818181818183,18.181818181818183,14.285714285714285,85.71428571428571,5.0,2.0,4h,45.83333333333333,25.0,50,5 May 2013,17 June 2021
BTCUSDT,-12.120310697961278,27.492779744893273,0,0,1,1,0,0,0,0,5.0,2.0,1d,0,0,50,5 May 2013,17 June 2021
BTCUSDT,-46.32374664867403,17.58263546200739,124,110,251,216,89.51612903225806,10.483870967741936,25.454545454545453,74.54545454545455,5.0,2.5,15m,33.06666666666666,33.74233128834356,50,5 May 2013,17 June 2021
BTCUSDT,-5.45025960611463,13.25272445474494,24,29,57,64,79.16666666666666,20.833333333333336,24.137931034482758,75.86206896551724,5.0,2.5,1h,29.629629629629626,31.182795698924732,50,5 May 2013,17 June 2021
BTCUSDT,61.80039794929563,-29.825263100230504,10,8,13,20,90.0,10.0,25.0,75.0,5.0,2.5,4h,43.47826086956522,28.57142857142857,50,5 May 2013,17 June 2021
BTCUSDT,-15.625762613848254,32.14753798164389,0,0,1,1,0,0,0,0,5.0,2.5,1d,0,0,50,5 May 2013,17 June 2021
BTCUSDT,-56.119440775171896,20.706230873388776,132,119,229,196,88.63636363636364,11.363636363636363,26.05042016806723,73.94957983193278,5.0,3.0,15m,36.56509695290859,37.77777777777778,50,5 May 2013,17 June 2021
BTCUSDT,9.679040114393413,18.226486005659623,28,30,48,59,82.14285714285714,17.857142857142858,20.0,80.0,5.0,3.0,1h,36.84210526315789,33.70786516853933,50,5 May 2013,17 June 2021
BTCUSDT,67.972049742144,-24.882963338103885,11,9,12,19,90.9090909090909,9.090909090909092,22.22222222222222,77.77777777777779,5.0,3.0,4h,47.82608695652174,32.142857142857146,50,5 May 2013,17 June 2021
BTCUSDT,-19.358321847027803,36.23777782873637,0,0,1,1,0,0,0,0,5.0,3.0,1d,0,0,50,5 May 2013,17 June 2021
BTCUSDT,-38.504498794950216,61.034258056208465,61,51,364,343,88.52459016393442,11.475409836065573,27.450980392156865,72.54901960784314,5.5,1.0,15m,14.352941176470587,12.944162436548224,50,5 May 2013,17 June 2021
BTCUSDT,-29.05832431842633,1.1272803953366777,11,18,81,89,72.72727272727273,27.27272727272727,27.77777777777778,72.22222222222221,5.5,1.0,1h,11.956521739130435,16.822429906542055,50,5 May 2013,17 June 2021
BTCUSDT,25.713892241095337,-41.41629502842555,6,5,20,26,100.0,0.0,20.0,80.0,5.5,1.0,4h,23.076923076923077,16.129032258064516,50,5 May 2013,17 June 2021
BTCUSDT,-14.629909110172697,30.69169886586477,0,0,3,3,0,0,0,0,5.5,1.0,1d,0,0,50,5 May 2013,17 June 2021
BTCUSDT,-72.71133861851077,43.68817240388069,78,77,327,297,89.74358974358975,10.256410256410255,23.376623376623375,76.62337662337663,5.5,1.5,15m,19.25925925925926,20.588235294117645,50,5 May 2013,17 June 2021
BTCUSDT,1.0586646674635438,29.066769488460356,16,21,73,81,81.25,18.75,23.809523809523807,76.19047619047619,5.5,1.5,1h,17.97752808988764,20.588235294117645,50,5 May 2013,17 June 2021
BTCUSDT,50.565526821174146,-59.95130745407148,8,7,18,23,87.5,12.5,14.285714285714285,85.71428571428571,5.5,1.5,4h,30.76923076923077,23.333333333333332,50,5 May 2013,17 June 2021
BTCUSDT,-8.821850569082734,22.147971619759822,0,0,1,1,0,0,0,0,5.5,1.5,1d,0,0,50,5 May 2013,17 June 2021
BTCUSDT,-41.82304882233278,50.085732265311094,101,89,277,250,90.0990099009901,9.900990099009901,24.719101123595504,75.28089887640449,5.5,2.0,15m,26.71957671957672,26.253687315634217,50,5 May 2013,17 June 2021
BTCUSDT,-11.882643712132772,5.412620459598369,19,24,63,74,78.94736842105263,21.052631578947366,20.833333333333336,79.16666666666666,5.5,2.0,1h,23.170731707317074,24.489795918367346,50,5 May 2013,17 June 2021
BTCUSDT,64.10077626371636,-44.47083147685614,10,7,14,20,90.0,10.0,14.285714285714285,85.71428571428571,5.5,2.0,4h,41.66666666666667,25.925925925925924,50,5 May 2013,17 June 2021
BTCUSDT,-12.120310697961278,27.492779744893273,0,0,1,1,0,0,0,0,5.5,2.0,1d,0,0,50,5 May 2013,17 June 2021
BTCUSDT,-66.92388800484729,30.25009789442015,107,99,247,213,91.58878504672897,8.411214953271028,24.242424242424242,75.75757575757575,5.5,2.5,15m,30.225988700564972,31.73076923076923,50,5 May 2013,17 June 2021
BTCUSDT,-12.994959103862382,-3.008494396334286,22,28,59,64,77.27272727272727,22.727272727272727,25.0,75.0,5.5,2.5,1h,27.160493827160494,30.434782608695656,50,5 May 2013,17 June 2021
BTCUSDT,38.311238372901904,0.8221180981666478,9,6,14,20,100.0,0.0,16.666666666666664,83.33333333333334,5.5,2.5,4h,39.130434782608695,23.076923076923077,50,5 May 2013,17 June 2021
BTCUSDT,-15.625762613848254,32.14753798164389,0,0,1,1,0,0,0,0,5.5,2.5,1d,0,0,50,5 May 2013,17 June 2021
BTCUSDT,-83.08823804801489,26.892354718661473,113,108,227,193,90.2654867256637,9.734513274336283,25.0,75.0,5.5,3.0,15m,33.23529411764706,35.880398671096344,50,5 May 2013,17 June 2021
BTCUSDT,2.734553640974859,0.08119278940387975,26,29,50,59,80.76923076923077,19.230769230769234,20.689655172413794,79.3103448275862,5.5,3.0,1h,34.21052631578947,32.95454545454545,50,5 May 2013,17 June 2021
BTCUSDT,42.90930539928401,4.701904394349096,10,7,13,19,100.0,0.0,14.285714285714285,85.71428571428571,5.5,3.0,4h,43.47826086956522,26.923076923076923,50,5 May 2013,17 June 2021
BTCUSDT,-19.358321847027803,36.23777782873637,0,0,1,1,0,0,0,0,5.5,3.0,1d,0,0,50,5 May 2013,17 June 2021
BTCUSDT,-31.127764095021288,75.3302110256096,58,42,360,346,89.65517241379311,10.344827586206897,28.57142857142857,71.42857142857143,6.0,1.0,15m,13.875598086124402,10.824742268041238,50,5 May 2013,17 June 2021
BTCUSDT,-24.07067495496259,19.453846353343422,11,13,81,93,72.72727272727273,27.27272727272727,30.76923076923077,69.23076923076923,6.0,1.0,1h,11.956521739130435,12.264150943396226,50,5 May 2013,17 June 2021
BTCUSDT,32.03864601587205,-51.05451242690085,6,5,20,26,100.0,0.0,20.0,80.0,6.0,1.0,4h,23.076923076923077,16.129032258064516,50,5 May 2013,17 June 2021
BTCUSDT,-14.629909110172697,30.69169886586477,0,0,3,3,0,0,0,0,6.0,1.0,1d,0,0,50,5 May 2013,17 June 2021
BTCUSDT,-61.263466269081334,61.36091974367654,74,66,322,301,91.8918918918919,8.108108108108109,24.242424242424242,75.75757575757575,6.0,1.5,15m,18.68686868686869,17.983651226158038,50,5 May 2013,17 June 2021
BTCUSDT,6.1911312230996,47.32218385986197,15,16,73,85,86.66666666666667,13.333333333333334,25.0,75.0,6.0,1.5,1h,17.045454545454543,15.841584158415841,50,5 May 2013,17 June 2021
BTCUSDT,60.25179530540882,-72.73501382291502,8,7,18,23,87.5,12.5,14.285714285714285,85.71428571428571,6.0,1.5,4h,30.76923076923077,23.333333333333332,50,5 May 2013,17 June 2021
BTCUSDT,-8.821850569082734,22.147971619759822,0,0,1,1,0,0,0,0,6.0,1.5,1d,0,0,50,5 May 2013,17 June 2021
BTCUSDT,-35.85716403689163,58.725296503475576,95,77,276,253,91.57894736842105,8.421052631578947,24.675324675324674,75.32467532467533,6.0,2.0,15m,25.60646900269542,23.333333333333332,50,5 May 2013,17 June 2021
BTCUSDT,-5.811505855245555,4.01153545800664,18,20,63,74,83.33333333333334,16.666666666666664,20.0,80.0,6.0,2.0,1h,22.22222222222222,21.27659574468085,50,5 May 2013,17 June 2021
BTCUSDT,75.76800928317978,-57.254537845699666,10,7,14,20,90.0,10.0,14.285714285714285,85.71428571428571,6.0,2.0,4h,41.66666666666667,25.925925925925924,50,5 May 2013,17 June 2021
BTCUSDT,-12.120310697961278,27.492779744893273,0,0,1,1,0,0,0,0,6.0,2.0,1d,0,0,50,5 May 2013,17 June 2021
BTCUSDT,-58.42968033117205,36.45129915843653,101,88,247,217,92.07920792079209,7.920792079207921,23.863636363636363,76.13636363636364,6.0,2.5,15m,29.022988505747126,28.852459016393446,50,5 May 2013,17 June 2021
BTCUSDT,-3.56457441390347,-14.930169316133238,21,24,58,62,80.95238095238095,19.047619047619047,25.0,75.0,6.0,2.5,1h,26.582278481012654,27.906976744186046,50,5 May 2013,17 June 2021
BTCUSDT,49.20245443216356,-9.863377788040953,9,6,14,20,100.0,0.0,16.666666666666664,83.33333333333334,6.0,2.5,4h,39.130434782608695,23.076923076923077,50,5 May 2013,17 June 2021
BTCUSDT,-15.625762613848254,32.14753798164389,0,0,1,1,0,0,0,0,6.0,2.5,1d,0,0,50,5 May 2013,17 June 2021
BTCUSDT,-77.21715727108685,31.53560665152986,105,97,229,198,90.47619047619048,9.523809523809524,24.742268041237114,75.25773195876289,6.0,3.0,15m,31.437125748502993,32.88135593220339,50,5 May 2013,17 June 2021
BTCUSDT,14.522905330531529,-15.979227590292334,25,25,49,57,84.0,16.0,20.0,80.0,6.0,3.0,1h,33.78378378378378,30.48780487804878,50,5 May 2013,17 June 2021
BTCUSDT,55.07940433920834,-7.046104957802687,10,7,13,19,100.0,0.0,14.285714285714285,85.71428571428571,6.0,3.0,4h,43.47826086956522,26.923076923076923,50,5 May 2013,17 June 2021
BTCUSDT,-19.358321847027803,36.23777782873637,0,0,1,1,0,0,0,0,6.0,3.0,1d,0,0,50,5 May 2013,17 June 2021
BTCUSDT,0,46.27596694748521,0,373,0,640,0,0,0,0,1.5,1.0,15m,0,0,51,5 May 2013,17 June 2021
BTCUSDT,0,-33.63609516719859,0,105,0,120,0,0,0,0,1.5,1.0,1h,0,0,51,5 May 2013,17 June 2021
BTCUSDT,0,-46.78566600012359,0,21,0,18,0,0,0,0,1.5,1.0,4h,0,0,51,5 May 2013,17 June 2021
BTCUSDT,0,9.313184857367292,0,0,0,2,0,0,0,0,1.5,1.0,1d,0,0,51,5 May 2013,17 June 2021
BTCUSDT,0,44.06858051306409,0,309,0,694,0,0,0,0,2.0,1.0,15m,0,0,51,5 May 2013,17 June 2021
BTCUSDT,0,-37.33073829504443,0,89,0,133,0,0,0,0,2.0,1.0,1h,0,0,51,5 May 2013,17 June 2021
BTCUSDT,0,-23.76563759579691,0,15,0,24,0,0,0,0,2.0,1.0,4h,0,0,51,5 May 2013,17 June 2021
BTCUSDT,0,9.313184857367292,0,0,0,2,0,0,0,0,2.0,1.0,1d,0,0,51,5 May 2013,17 June 2021
BTCUSDT,0,47.892506831228204,0,404,0,577,0,0,0,0,2.0,1.5,15m,0,0,51,5 May 2013,17 June 2021
BTCUSDT,0,-96.14466795986161,0,113,0,107,0,0,0,0,2.0,1.5,1h,0,0,51,5 May 2013,17 June 2021
BTCUSDT,0,-0.618206284247699,0,16,0,23,0,0,0,0,2.0,1.5,4h,0,0,51,5 May 2013,17 June 2021
BTCUSDT,0,13.595712643324795,0,0,0,2,0,0,0,0,2.0,1.5,1d,0,0,51,5 May 2013,17 June 2021
BTCUSDT,0,67.02907872512363,0,257,0,727,0,0,0,0,2.5,1.0,15m,0,0,51,5 May 2013,17 June 2021
BTCUSDT,0,-51.04133267403717,0,77,0,143,0,0,0,0,2.5,1.0,1h,0,0,51,5 May 2013,17 June 2021
BTCUSDT,0,-38.47929111931611,0,14,0,25,0,0,0,0,2.5,1.0,4h,0,0,51,5 May 2013,17 June 2021
BTCUSDT,0,9.313184857367292,0,0,0,2,0,0,0,0,2.5,1.0,1d,0,0,51,5 May 2013,17 June 2021
BTCUSDT,0,52.51712854075323,0,347,0,611,0,0,0,0,2.5,1.5,15m,0,0,51,5 May 2013,17 June 2021
BTCUSDT,0,-92.91279806064107,0,97,0,121,0,0,0,0,2.5,1.5,1h,0,0,51,5 May 2013,17 June 2021
BTCUSDT,0,-15.472512754098137,0,15,0,24,0,0,0,0,2.5,1.5,4h,0,0,51,5 May 2013,17 June 2021
BTCUSDT,0,13.595712643324795,0,0,0,2,0,0,0,0,2.5,1.5,1d,0,0,51,5 May 2013,17 June 2021
BTCUSDT,0,50.84915681931053,0,397,0,526,0,0,0,0,2.5,2.0,15m,0,0,51,5 May 2013,17 June 2021
BTCUSDT,0,-76.7076064821675,0,106,0,107,0,0,0,0,2.5,2.0,1h,0,0,51,5 May 2013,17 June 2021
BTCUSDT,0,-3.5425784835635703,0,16,0,23,0,0,0,0,2.5,2.0,4h,0,0,51,5 May 2013,17 June 2021
BTCUSDT,0,17.65743268470964,0,0,0,2,0,0,0,0,2.5,2.0,1d,0,0,51,5 May 2013,17 June 2021
BTCUSDT,0,76.1065029969177,0,218,0,749,0,0,0,0,3.0,1.0,15m,0,0,51,5 May 2013,17 June 2021
BTCUSDT,0,-46.52986317182072,0,66,0,151,0,0,0,0,3.0,1.0,1h,0,0,51,5 May 2013,17 June 2021
BTCUSDT,0,-37.31452801881889,0,12,0,27,0,0,0,0,3.0,1.0,4h,0,0,51,5 May 2013,17 June 2021
BTCUSDT,0,9.313184857367292,0,0,0,2,0,0,0,0,3.0,1.0,1d,0,0,51,5 May 2013,17 June 2021
BTCUSDT,0,74.96964589806724,0,296,0,637,0,0,0,0,3.0,1.5,15m,0,0,51,5 May 2013,17 June 2021
BTCUSDT,0,-102.42361272531308,0,84,0,130,0,0,0,0,3.0,1.5,1h,0,0,51,5 May 2013,17 June 2021
BTCUSDT,0,-12.930567100535825,0,13,0,26,0,0,0,0,3.0,1.5,4h,0,0,51,5 May 2013,17 June 2021
BTCUSDT,0,13.595712643324795,0,0,0,2,0,0,0,0,3.0,1.5,1d,0,0,51,5 May 2013,17 June 2021
BTCUSDT,0,68.52080117984545,0,345,0,549,0,0,0,0,3.0,2.0,15m,0,0,51,5 May 2013,17 June 2021
BTCUSDT,0,-85.45181218766183,0,93,0,116,0,0,0,0,3.0,2.0,1h,0,0,51,5 May 2013,17 June 2021
BTCUSDT,0,-0.6468421704992657,0,14,0,25,0,0,0,0,3.0,2.0,4h,0,0,51,5 May 2013,17 June 2021
BTCUSDT,0,17.65743268470964,0,0,0,2,0,0,0,0,3.0,2.0,1d,0,0,51,5 May 2013,17 June 2021
BTCUSDT,0,-34.707069623811655,0,385,0,460,0,0,0,0,3.0,2.5,15m,0,0,51,5 May 2013,17 June 2021
BTCUSDT,0,-150.86890335446694,0,106,0,97,0,0,0,0,3.0,2.5,1h,0,0,51,5 May 2013,17 June 2021
BTCUSDT,0,28.122615309531966,0,13,0,24,0,0,0,0,3.0,2.5,4h,0,0,51,5 May 2013,17 June 2021
BTCUSDT,0,21.516648812412065,0,0,0,2,0,0,0,0,3.0,2.5,1d,0,0,51,5 May 2013,17 June 2021
BTCUSDT,0,80.52830624279024,0,185,0,770,0,0,0,0,3.5,1.0,15m,0,0,51,5 May 2013,17 June 2021
